_The Elder Scrolls Online,PC,Role-Playing,Bethesda Softworks,0.32,0.51,0,0.07,0.9,64,5.7,2421,ZeniMax Media,M,71,
_The Elder Scrolls V: Skyrim,X360,Role-Playing,Bethesda Softworks,5.05,2.79,0.1,0.85,8.79,89,8.4,3589,Bethesda Game Studios,M,96,
_The Elder Scrolls V: Skyrim,PS3,Role-Playing,Bethesda Softworks,2.55,2.6,0.25,1,6.41,16,6.4,2527,Bethesda Game Studios,M,92,
_The Elder Scrolls V: Skyrim,PC,Role-Playing,Bethesda Softworks,1.16,2.12,0,0.6,3.88,32,8.1,9073,Bethesda Game Studios,M,94,
_The Evil Within,PS4,Action,Bethesda Softworks,0.55,0.86,0.11,0.27,1.79,65,7.3,1223,Tango Gameworks,M,75,
_The Evil Within,XOne,Action,Bethesda Softworks,0.35,0.25,0,0.06,0.67,24,7.3,430,Tango Gameworks,M,79,
_The Evil Within,PC,Action,Bethesda Softworks,0.1,0.16,0,0.02,0.27,18,5.9,721,Tango Gameworks,M,68,
_The Eye of Judgment,PS3,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.33,43,8.2,51,SCEJ,T,75,
_The Eye of Judgment: Legends,PSP,Strategy,Sony Computer Entertainment,0,0,0.01,0,0.01,17,7.9,16,SCEI,E10+,69,
_The Fast and the Furious,PS2,Racing,Namco Bandai Games,0.03,0.02,0,0.01,0.06,22,6.6,24,Eutechnyx,T,59,
_The Fast and the Furious,PSP,Racing,Deep Silver,0.02,0,0,0,0.02,7,5.3,6,Eutechnyx,T,58,
_The Fight: Lights Out,PS3,Fighting,Sony Computer Entertainment,0.29,0.21,0,0.09,0.59,39,7.5,77,Coldwood Interactive,T,48,
_The First Templar,X360,Action,Kalypso Media,0.06,0.04,0,0.01,0.1,21,6.3,26,Haemimont,T,52,
_The First Templar,PC,Action,Kalypso Media,0.06,0.01,0,0.01,0.08,19,5.8,60,Haemimont,T,57,
_The Getaway,PS2,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54,49,6.8,88,Team Soho,M,72,
_The Getaway: Black Monday,PS2,Action,Sony Computer Entertainment,0.39,1.01,0.02,0.36,1.78,53,7.6,47,SCEE London Studio,M,57,
_The Godfather,PS2,Action,Electronic Arts,0.89,0.03,0.01,0.15,1.09,56,8.3,99,Electronic Arts,M,75,
_The Godfather II,X360,Action,Electronic Arts,0.47,0.23,0.01,0.08,0.79,72,6.9,60,EA Redwood Shores,M,65,
_The Godfather II,PS3,Action,Electronic Arts,0.41,0.21,0.01,0.1,0.74,53,7.2,50,EA Redwood Shores,M,67,
_The Godfather: Blackhand Edition,Wii,Adventure,Electronic Arts,0.14,0,0,0.01,0.15,38,8.5,48,EA Redwood Shores,M,77,
_The Godfather: Mob Wars,PSP,Action,Electronic Arts,0.09,0,0,0.01,0.1,34,7.9,16,Page 44 Studios,M,59,
_The Golden Compass,DS,Action,Sega,0.28,0.25,0,0.06,0.6,7,4.9,8,Artificial Mind and Movement,E10+,43,
_The Golden Compass,Wii,Action,Sega,0.26,0.28,0,0.07,0.6,12,6.8,6,Shiny Entertainment,E10+,35,
_The Golden Compass,PS2,Action,Sega,0.13,0,0,0.39,0.52,10,5.2,6,Shiny Entertainment,E10+,46,
_The Golden Compass,X360,Action,Sega,0.3,0.12,0,0.04,0.46,25,4.1,14,Shiny Entertainment,E10+,41,
_The Golden Compass,PSP,Action,Sega,0.11,0.16,0,0.1,0.37,4,4.1,7,Shiny Entertainment,E10+,28,
_The Golden Compass,PS3,Action,Sega,0.14,0.1,0,0.05,0.28,17,4.8,16,Shiny Entertainment,E10+,40,
_The Golf Club,PS4,Sports,Unknown,0.05,0.02,0,0.01,0.08,11,6.3,67,HB Studios Multimedia,E,66,
_The Golf Club,XOne,Sports,Unknown,0.03,0,0,0,0.03,15,5.4,59,HB Studios Multimedia,E,64,
_The Great Escape,PS2,Action,SCi,0.1,0.07,0,0.02,0.2,19,8,21,Pivotal Games,T,57,
_The Great Escape,XB,Action,SCi,0.05,0.01,0,0,0.06,24,0,,Pivotal Games,T,55,
_The Grinch,PS,Adventure,Konami Digital Entertainment,0.29,0.2,0,0.03,0.52,8,0,,VU Games,E,55,
_The Guided Fate Paradox,PS3,Role-Playing,Nippon Ichi Software,0,0,0.06,0,0.07,27,7.8,66,Nippon Ichi Software,T,74,
_The Gunstringer,X360,Shooter,Microsoft Game Studios,0.26,0.1,0,0.04,0.4,60,8.1,40,Twisted Pixel Games,T,77,
_The Guy Game,PS2,Misc,Gathering of Developers,0.07,0.05,0,0.02,0.13,20,6.7,13,Top Heavy Studios,M,48,
_The Guy Game,XB,Misc,Gathering of Developers,0.05,0.02,0,0,0.07,20,5.4,7,Top Heavy Studios,M,47,
_The Hardy Boys: The Hidden Theft,Wii,Adventure,The Adventure Company,0.07,0.03,0,0.01,0.11,5,0,,XPEC Entertainment Inc.,E10+,50,
_The Hardy Boys: Treasure on the Tracks,DS,Adventure,Sega,0.1,0,0,0.01,0.11,9,0,,Her Interactive,E,65,
_The Haunted: Hell's Reach,PC,Shooter,Visco,0.02,0,0,0,0.02,8,7.6,47,ValuSoft,M,51,
_The History Channel: Battle for the Pacific,PS3,Shooter,Activision,0.07,0,0,0.01,0.07,7,2.4,15,Activision,T,36,
_The History Channel: Battle for the Pacific,X360,Shooter,Activision,0.05,0,0,0,0.06,11,6.1,21,Cauldron Ltd.,T,35,
_The Hobbit,PS2,Platform,Vivendi Games,0.26,0.2,0,0.07,0.54,17,8.6,14,Inevitable Entertainment,E,59,
_The Hobbit,GBA,Platform,Vivendi Games,0.14,0.05,0,0,0.19,6,9.2,17,Saffire,E,67,
_The Hobbit,GC,Platform,Vivendi Games,0.13,0.03,0,0,0.17,17,7.3,8,Inevitable Entertainment,E,61,
_The House of The Dead III,XB,Shooter,Sega,0.29,0.08,0,0.01,0.39,30,7.3,9,Wow Entertainment,M,72,
_The House of the Dead: Overkill,Wii,Shooter,Sega,0.44,0.3,0.02,0.09,0.85,65,8.7,95,Headstrong Games,M,78,
_The Hustle: Detroit Streets,PSP,Sports,Deep Silver,0.07,0,0,0.01,0.07,11,5.3,4,Blade Interactive,T,51,
_The Hustle: Detroit Streets,PS2,Sports,Activision,0.02,0.02,0,0.01,0.04,5,0,,Blade Interactive,T,46,
_The Hustle: Detroit Streets,XB,Sports,Activision,0.01,0,0,0,0.02,4,0,,Blade Interactive,T,52,
_The Incredible Hulk,PS2,Action,Sega,0.32,0.01,0,0.05,0.38,4,6,5,Edge of Reality,T,50,
_The Incredible Hulk,Wii,Action,Sega,0.28,0.01,0,0.02,0.31,21,0,,Edge of Reality,T,46,
_The Incredible Hulk,X360,Action,Sega,0.22,0.02,0,0.02,0.26,42,6.4,24,Edge of Reality,T,55,
_The Incredible Hulk,PS3,Action,Sega,0.22,0.02,0,0.02,0.26,26,6.8,20,Edge of Reality,T,55,
_The Incredible Hulk,DS,Action,Sega,0.22,0,0,0.02,0.24,15,0,,Amaze Entertainment,E10+,50,
_The Incredible Hulk: Ultimate Destruction,PS2,Action,Vivendi Games,0.26,0.2,0,0.07,0.54,41,8.7,38,Radical Entertainment,T,83,
_The Incredible Hulk: Ultimate Destruction,XB,Action,Vivendi Games,0.17,0.05,0,0.01,0.23,47,8,22,Radical Entertainment,T,84,
_The Incredible Hulk: Ultimate Destruction,GC,Action,Vivendi Games,0.11,0.03,0,0,0.15,30,9.1,14,Radical Entertainment,T,84,
_The Incredibles,PS2,Action,THQ,0.96,1.08,0.04,0.3,2.37,36,7.6,22,Heavy Iron Studios,T,62,
_The Incredibles,GBA,Action,THQ,1.15,0.77,0.04,0.1,2.06,13,0,,Helixe,E,55,
_The Incredibles,GC,Action,THQ,0.65,0.17,0,0.02,0.84,27,7.1,7,Heavy Iron Studios,T,63,
_The Incredibles: Rise of the Underminer,PS2,Action,THQ,0.18,0.14,0,0.05,0.36,12,7.1,8,Heavy Iron Studios,E10+,60,
_The Incredibles: Rise of the Underminer,GC,Action,THQ,0.12,0.03,0,0,0.16,7,6.6,7,Heavy Iron Studios,E10+,67,
_The Incredibles: Rise of the Underminer,DS,Action,THQ,0.13,0.01,0,0.01,0.15,6,0,,Helixe,E10+,54,
_The Incredibles: Rise of the Underminer,XB,Action,THQ,0.06,0.02,0,0,0.09,12,0,,Heavy Iron Studios,E10+,63,
_The Incredibles: Rise of the Underminer,PC,Action,THQ,0.01,0,0,0,0.02,5,0,,Heavy Iron Studios,E10+,65,
_The Inner World,PC,Adventure,Headup Games,0,0.03,0,0,0.03,18,8.1,48,Headup Games,,72,
_The Invincible Iron Man,GBA,Action,Activision,0.03,0.01,0,0,0.04,9,0,,Torus Games,E,68,
_The Island of Dr. Frankenstein,Wii,Adventure,Storm City Games,0.03,0,0,0,0.03,6,0,,Storm City Games,E,26,
_The Italian Job,PS2,Racing,Eidos Interactive,0.11,0.09,0,0.03,0.23,18,6.3,4,Climax Group,T,55,
_The Italian Job,XB,Racing,Eidos Interactive,0.06,0.02,0,0,0.08,22,5.8,5,Climax Group,T,54,
_The Italian Job,GC,Racing,Eidos Interactive,0.03,0.01,0,0,0.03,10,0,,Climax Group,T,56,
_The King of Fighters 02/03,PS2,Fighting,SNK,0.03,0.03,0,0.01,0.07,28,8.8,14,SNK Playmore,T,73,
_The King of Fighters 02/03,XB,Fighting,SNK Playmore,0.02,0.01,0,0,0.03,23,0,,SNK,T,76,
_The King of Fighters 2000/2001,PS2,Fighting,Ignition Entertainment,0.05,0.04,0,0.01,0.11,31,8.6,17,SNK Playmore,T,71,
_The King of Fighters 2006,PS2,Fighting,Ignition Entertainment,0.01,0.01,0.05,0,0.08,23,8.6,17,SNK Playmore,T,66,
_The King of Fighters Collection: The Orochi Saga,PS2,Fighting,Ignition Entertainment,0.1,0.08,0,0.03,0.2,14,8.5,4,Terminal Reality,T,67,
_The King of Fighters Collection: The Orochi Saga,Wii,Fighting,Ignition Entertainment,0.1,0,0,0.01,0.11,15,0,,SNK Playmore,T,70,
_The King of Fighters Collection: The Orochi Saga,PSP,Fighting,Ignition Entertainment,0.07,0,0,0,0.07,16,7,9,SNK Playmore,T,61,
_The King of Fighters EX2: Howling Blood,GBA,Fighting,Marvelous Interactive,0.06,0.02,0,0,0.08,10,9.1,10,Marvelous,T,80,
_The King of Fighters NeoWave,XB,Fighting,SNK Playmore,0.02,0,0,0,0.02,17,0,,SNK Playmore,T,62,
_The King of Fighters XI,PS2,Fighting,Ignition Entertainment,0.07,0.06,0.04,0.02,0.19,30,8.5,15,SNK Playmore,T,75,
_The King of Fighters XII,PS3,Fighting,Ignition Entertainment,0.11,0.01,0.03,0.01,0.16,48,5.3,46,SNK Playmore,T,57,
_The King of Fighters XII,X360,Fighting,Ignition Entertainment,0.09,0,0.01,0.01,0.11,57,4.2,33,SNK Playmore,T,63,
_The King of Fighters XIII,X360,Fighting,Rising Star Games,0.23,0.06,0.01,0.03,0.33,31,8.2,51,SNK Playmore,T,79,
_The King of Fighters XIII,PS3,Fighting,Rising Star Games,0.17,0.06,0.04,0.03,0.3,26,8.2,76,SNK Playmore,T,77,
_The King of Fighters XIV,PS4,Fighting,Deep Silver,0.07,0.02,0.04,0.02,0.15,54,8.7,208,SNK Playmore,T,79,
_The King of Route 66,PS2,Racing,Sega,0.03,0.02,0,0.01,0.06,21,0,,Sega,T,57,
_The Kore Gang,Wii,Platform,Flashpoint Games,0.04,0,0,0,0.04,10,8.6,7,Snap Dragon Games,E10+,70,
_The Last Airbender,Wii,Action,THQ,0.12,0.07,0,0.02,0.21,4,6.6,5,THQ,T,53,
_The Last Airbender,DS,Action,THQ,0.13,0.04,0,0.01,0.18,6,7,4,THQ,E10+,69,
_The Last Guy,PS3,Action,Sony Computer Entertainment,0,0,0.03,0,0.03,33,6.9,30,SCE Japan Studio,E10+,77,
_The Last of Us,PS3,Action,Sony Computer Entertainment Europe,2.41,2.18,0.28,0.99,5.87,98,9.1,8003,Naughty Dog,M,95,
_The Last Remnant,X360,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.68,49,6.9,122,Square Enix,M,66,
_The Last Remnant,PC,Role-Playing,Square Enix,0,0.01,0,0,0.01,23,8.3,240,Square Enix,M,66,
_The Last Story,Wii,Role-Playing,Nintendo,0.3,0.13,0.18,0.04,0.65,61,8.4,179,"Mistwalker, Artoon",T,80,
_The Legend of Alon D'ar,PS2,Role-Playing,Ubisoft,0.04,0.03,0,0.01,0.08,14,6.7,10,Stormfront Studios,T,43,
_The Legend of Dragoon,PS,Role-Playing,Sony Computer Entertainment,0.94,0.44,0.39,0.1,1.86,12,8.4,248,SCEI,T,74,
_The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,Role-Playing,Namco Bandai Games,0.03,0,0.11,0,0.14,25,6.9,11,Microvision,E10+,63,
_The Legend of Heroes III: Song of the Ocean,PSP,Role-Playing,Namco Bandai Games,0.03,0,0,0,0.03,17,6.1,7,Microvision,E10+,58,
_The Legend of Heroes: A Tear of Vermillion,PSP,Role-Playing,Namco Bandai Games,0.08,0,0,0.01,0.09,24,7.7,26,Microvision,T,68,
_The Legend of Heroes: Trails of Cold Steel,PSV,Role-Playing,Nippon Ichi Software,0.05,0.02,0.14,0.02,0.23,20,7.5,132,Falcom,T,77,
_The Legend of Heroes: Trails of Cold Steel,PS3,Role-Playing,Nippon Ichi Software,0.05,0.02,0.12,0.01,0.2,12,7.7,128,Falcom,T,86,
_The Legend of Heroes: Trails of Cold Steel II,PSV,Role-Playing,Nippon Ichi Software,0.02,0.02,0.13,0.01,0.19,23,7.3,73,Falcom,T,80,
_The Legend of Heroes: Trails of Cold Steel II,PS3,Role-Playing,Nippon Ichi Software,0.02,0.02,0.11,0.01,0.15,4,7.8,71,Falcom,T,90,
_The Legend of Kage 2,DS,Action,Square Enix,0.07,0,0,0,0.07,21,6.3,4,Taito Corporation,E10+,70,
_The Legend of Legacy,3DS,Role-Playing,FuRyu,0.12,0.01,0.1,0.02,0.25,31,7.1,54,FuRyu,E10+,67,
_The Legend of Spyro: A New Beginning,DS,Platform,Vivendi Games,0.33,0.01,0,0.03,0.37,10,6.8,8,Amaze Entertainment,E,68,
_The Legend of Spyro: A New Beginning,GC,Platform,Vivendi Games,0.15,0.04,0,0.01,0.19,13,7.3,11,Krome Studios,E10+,67,
_The Legend of Spyro: Dawn of the Dragon,Wii,Platform,Vivendi Games,0.34,0.17,0,0.05,0.56,11,6.5,19,Etranges Libellules,E10+,64,
_The Legend of Spyro: Dawn of the Dragon,DS,Platform,Vivendi Games,0.26,0.15,0,0.05,0.46,9,6.8,10,Etranges Libellules,E,57,
_The Legend of Spyro: Dawn of the Dragon,PS3,Platform,Vivendi Games,0.19,0.18,0,0.07,0.44,22,6.6,36,Etranges Libellules,E10+,59,
_The Legend of Spyro: Dawn of the Dragon,X360,Platform,Vivendi Games,0.16,0.12,0,0.03,0.31,35,7.2,26,Etranges Libellules,E10+,62,
_The Legend of Spyro: The Eternal Night,PS2,Platform,Vivendi Games,0.21,0.16,0,0.05,0.42,18,5.4,28,Krome Studios,E10+,54,
_The Legend of Spyro: The Eternal Night,DS,Platform,Vivendi Games,0.32,0.02,0,0.03,0.37,4,2.7,6,Amaze Entertainment,E,56,
_The Legend of Spyro: The Eternal Night,Wii,Platform,Vivendi Games,0.18,0.02,0,0.02,0.21,8,6.4,15,Krome Studios,E10+,60,
_The Legend of Zelda: A Link Between Worlds,3DS,Action,Nintendo,1.4,1.01,0.46,0.23,3.1,81,8.9,1057,Nintendo,E,91,
_The Legend of Zelda: A Link to the Past,GBA,Action,Nintendo,1.75,0.52,0.33,0.1,2.7,30,9.1,314,Capcom,E,95,
_The Legend of Zelda: Four Swords Adventures,GC,Action,Nintendo,0.63,0.16,0,0.02,0.81,55,7.2,74,Nintendo,E,86,
_The Legend of Zelda: Majora's Mask 3D,3DS,Action,Nintendo,1.15,0.55,0.47,0.17,2.34,82,9,478,GREZZO,E10+,89,
_The Legend of Zelda: Phantom Hourglass,DS,Action,Nintendo,1.85,1.8,0.95,0.48,5.08,57,8,416,Nintendo,E,90,
_The Legend of Zelda: Skyward Sword,Wii,Action,Nintendo,2.03,1.16,0.37,0.38,3.95,81,8,1958,Nintendo,E10+,93,
_The Legend of Zelda: Spirit Tracks,DS,Action,Nintendo,1.4,0.91,0.74,0.26,3.31,75,7.8,228,Nintendo,E10+,87,
_The Legend of Zelda: The Minish Cap,GBA,Action,Nintendo,0.89,0.22,0.22,0.1,1.42,56,9,203,Flagship,E,89,
_The Legend of Zelda: The Wind Waker,GC,Action,Nintendo,2.6,0.99,0.89,0.13,4.6,80,8.9,968,Nintendo,E,96,
_The Legend of Zelda: Tri Force Heroes,3DS,Action,Nintendo,0.53,0.33,0.17,0.08,1.12,73,7.6,179,Nintendo,E,73,
_The Legend of Zelda: Twilight Princess,Wii,Action,Nintendo,3.74,2.14,0.6,0.68,7.15,73,9,1658,Nintendo,T,95,
_The Legend of Zelda: Twilight Princess,GC,Action,Nintendo,1.15,0.36,0.04,0.04,1.59,16,9.2,568,Nintendo,T,96,
_The Legend of Zelda: Twilight Princess HD,WiiU,Action,Nintendo,0.56,0.3,0.08,0.09,1.03,74,8.4,329,"Tantalus Interactive, Tantatus, Nintendo",T,86,
_The Legendary Starfy,DS,Platform,Nintendo,0.6,0,0.2,0.05,0.85,25,8.4,26,TOSE,E,75,
_The LEGO Movie Videogame,X360,Action,Warner Bros. Interactive Entertainment,0.69,0.47,0,0.11,1.27,8,7.2,26,TT Games,E10+,69,
_The LEGO Movie Videogame,PS3,Action,Warner Bros. Interactive Entertainment,0.33,0.43,0.02,0.15,0.93,5,6.8,12,TT Games,E10+,80,
_The LEGO Movie Videogame,PS4,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67,31,7.1,98,TT Games,E10+,71,
_The LEGO Movie Videogame,WiiU,Action,Warner Bros. Interactive Entertainment,0.33,0.23,0.03,0.05,0.64,5,7.7,25,TT Games,E10+,68,
_The LEGO Movie Videogame,XOne,Action,Warner Bros. Interactive Entertainment,0.35,0.13,0,0.05,0.53,18,6.9,49,TT Games,E10+,69,
_The LEGO Movie Videogame,PC,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0,0,0.06,7,6.8,33,TT Games,E10+,68,
_The Longest Journey,PC,Adventure,Empire Interactive,0,0.01,0,0,0.02,26,8.9,439,Funcom,M,91,
_The Lord of the Rings Online: Mines of Moria,PC,Role-Playing,Codemasters Online,0,0.02,0,0,0.02,24,8.2,99,Turbine Inc.,T,85,
_The Lord of the Rings: Aragorn's Quest,Wii,Action,Warner Bros. Interactive Entertainment,0.17,0.05,0,0.02,0.23,21,7.8,5,Headstrong Games,T,58,
_The Lord of the Rings: Aragorn's Quest,PS3,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0,0.02,0.17,12,6,8,TT Fusion,T,58,
_The Lord of the Rings: Conquest,PS3,Action,Electronic Arts,0.38,0.25,0,0.11,0.74,45,7.1,57,Pandemic Studios,T,54,
_The Lord of the Rings: Conquest,X360,Action,Electronic Arts,0.37,0.2,0,0.06,0.63,58,7,110,Pandemic Studios,T,55,
_The Lord of the Rings: Conquest,DS,Action,Electronic Arts,0.09,0.01,0,0.01,0.1,9,7.8,6,Artificial Mind and Movement,E10+,61,
_The Lord of the Rings: Conquest,PC,Action,Electronic Arts,0,0.02,0,0,0.02,24,6.7,42,Pandemic Studios,T,57,
_The Lord of the Rings: The Battle for Middle-Earth,PC,Strategy,Electronic Arts,0.01,0.06,0,0.01,0.07,42,8.6,199,EA LA,T,82,
_The Lord of the Rings: The Battle for Middle-Earth II,X360,Strategy,Electronic Arts,0,0.04,0,0,0.05,50,7.5,83,EA LA,T,79,
_The Lord of the Rings: The Battle for Middle-Earth II,PC,Strategy,Electronic Arts,0.01,0.01,0,0,0.02,36,7.5,366,EA LA,T,84,
_The Lord of the Rings: The Fellowship of the Ring,PS2,Action,Black Label Games,0.59,0.46,0,0.15,1.2,19,5.1,20,Surreal Software,T,59,
_The Lord of the Rings: The Fellowship of the Ring,XB,Action,Universal Interactive,0.31,0.19,0,0.03,0.53,23,6.6,10,WXP,T,59,
_The Lord of the Rings: The Return of the King,PS2,Action,Electronic Arts,1.5,1.28,0.05,0.46,3.28,31,8.7,105,EA Games,T,85,
_The Lord of the Rings: The Return of the King,XB,Action,Electronic Arts,0.71,0.38,0,0.05,1.14,31,9.1,31,EA Games,T,84,
_The Lord of the Rings: The Return of the King,GC,Action,Electronic Arts,0.53,0.14,0,0.02,0.69,23,8.5,21,Hypnos Entertainment,T,84,
_The Lord of the Rings: The Return of the King,GBA,Action,Electronic Arts,0.4,0.15,0,0.01,0.56,13,8.2,11,Griptonite Games,T,77,
_The Lord of the Rings: The Third Age,PS2,Role-Playing,Electronic Arts,0.49,0.02,0,0.08,0.58,35,8.2,60,EA Games,T,73,
_The Lord of the Rings: The Third Age,GC,Role-Playing,Electronic Arts,0.22,0.06,0,0.01,0.29,25,7.8,19,EA Games,T,74,
_The Lord of the Rings: The Third Age,GBA,Role-Playing,Electronic Arts,0.16,0.06,0,0,0.22,7,8.5,12,Griptonite Games,T,67,
_The Lord of the Rings: The Two Towers,PS2,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,32,8.2,78,Stormfront Studios,T,82,
_The Lord of the Rings: The Two Towers,XB,Action,Electronic Arts,0.45,0.24,0,0.03,0.71,17,8.1,18,Stormfront Studios,T,79,
_The Lord of the Rings: The Two Towers,GC,Action,Electronic Arts,0.41,0.11,0,0.01,0.53,13,8.7,23,Stormfront Studios,T,82,
_The Lord of the Rings: War in the North,X360,Action,Warner Bros. Interactive Entertainment,0.52,0.24,0,0.08,0.84,48,7.4,113,Snowblind Studios,M,61,
_The Lord of the Rings: War in the North,PS3,Action,Warner Bros. Interactive Entertainment,0.25,0.42,0.01,0.13,0.82,33,7,100,Snowblind Studios,M,63,
_The Lord of the Rings: War in the North,PC,Action,Warner Bros. Interactive Entertainment,0.05,0.11,0,0.03,0.19,21,7.1,289,Snowblind Studios,M,66,
_The Lost Chronicles of Zerzura,PC,Adventure,DTP Entertainment,0,0.05,0,0.01,0.05,9,6.7,15,Cranberry Production,,76,
_The Lost Vikings,GBA,Puzzle,Activision,0.04,0.01,0,0,0.05,16,9.1,15,Mass Media,E,75,
_The Mark of Kri,PS2,Action,Sony Computer Entertainment,0.22,0.18,0,0.06,0.46,37,7.9,29,SCEA,M,80,
_The Matrix: Path of Neo,PS2,Action,Atari,0.41,0.01,0,0.07,0.49,42,7.9,42,Shiny Entertainment,T,69,
_The Matrix: Path of Neo,XB,Action,Atari,0.23,0.07,0,0.01,0.31,39,7.3,20,Shiny Entertainment,T,73,
_The Movies,PC,Simulation,Activision,0.01,0.03,0,0.01,0.04,62,8.3,131,Lionhead Studios,T,84,
_The Mummy,GBA,Action,Ubisoft,0.01,0,0,0,0.02,6,0,,Ubisoft Milan,E,72,
_The Mummy Returns,PS2,Action,Universal Interactive,0.25,0.19,0,0.06,0.5,13,7,11,Blitz Games,T,44,
_The Mummy: Tomb of the Dragon Emperor,PS2,Action,Vivendi Games,0.12,0.1,0,0.03,0.25,7,6.8,6,Eurocom Entertainment Software,T,38,
_The Mummy: Tomb of the Dragon Emperor,DS,Action,Vivendi Games,0.08,0,0,0.01,0.09,5,0,,Artificial Mind and Movement,T,43,
_The Mummy: Tomb of the Dragon Emperor,Wii,Action,Vivendi Games,0.08,0,0,0.01,0.09,7,6.4,5,Eurocom Entertainment Software,T,39,
_The Munchables,Wii,Action,Namco Bandai Games,0.17,0,0,0.01,0.18,33,8.2,5,Now Production,E,71,
_The New York Times Crosswords,DS,Puzzle,Majesco Entertainment,0.42,0,0,0.03,0.45,15,6.7,6,BudCat,T,79,
_The Next BIG Thing,PC,Adventure,Focus Home Interactive,0,0.05,0,0.01,0.06,30,7.9,35,Pendulo Studios,E10+,75,
_The Night of the Rabbit,PC,Adventure,Daedalic Entertainment,0,0.03,0,0,0.03,45,7.5,82,Daedalic Entertainment,,75,
_The Operative: No One Lives Forever,PS2,Shooter,Electronic Arts,0.07,0.05,0,0.02,0.14,23,8,16,Monolith Productions,T,67,
_The Orange Box,X360,Shooter,Electronic Arts,1.09,0.53,0.02,0.17,1.82,54,8.9,797,Valve Software,M,96,
_The Orange Box,PS3,Shooter,Electronic Arts,0.28,0.58,0,0.21,1.06,21,8.4,188,EA Games,M,89,
_The Orange Box,PC,Shooter,Electronic Arts,0,0.11,0,0.03,0.14,34,9.3,1495,Valve Software,M,96,
_The Order: 1886,PS4,Shooter,Sony Computer Entertainment,0.61,0.78,0.06,0.27,1.74,94,6.6,3172,"Ready at Dawn, SCE Santa Monica",M,63,
_The Outfit,X360,Action,THQ,0.21,0.02,0,0.02,0.25,52,7.5,48,Relic,M,70,
_The Peanuts Movie: Snoopy's Grand Adventure,PS4,Action,Activision,0,0.02,0,0,0.03,4,6.6,19,"Activision, Behaviour Interactive",E,59,
_The Pinball of the Dead,GBA,Misc,Sega,0.05,0.02,0,0,0.06,20,0,,Sega,T,79,
_The Polar Express,PS2,Adventure,THQ,0.11,0.09,0,0.03,0.23,10,4.3,6,Blue Tongue,E,39,
_The Polar Express,GC,Adventure,THQ,0.08,0.02,0,0,0.11,7,4.7,9,Blue Tongue Entertainment,E,40,
_The Powerpuff Girls: Chemical X-Traction,PS,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25,6,6.3,4,VIS Entertainment,E,30,
_The Powerpuff Girls: Relish Rampage,PS2,Action,BAM! Entertainment,0.22,0.17,0,0.06,0.45,5,6.8,5,VIS Entertainment,E,46,
_The Punisher,PS2,Action,THQ,0.25,0.2,0,0.07,0.52,44,8.2,56,Volition Inc.,M,68,
_The Revenge of Shinobi,GBA,Platform,Atari,0.07,0.02,0,0,0.09,11,0,,3d6 Games,E,51,
_The Ripping Friends,GBA,Action,THQ,0.03,0.01,0,0,0.04,12,0,,Creations,E,38,
_The Saboteur,X360,Action,Electronic Arts,0.26,0.2,0,0.05,0.51,69,8.2,141,Pandemic Studios,M,73,
_The Saboteur,PS3,Action,Electronic Arts,0.2,0.21,0,0.07,0.48,54,8.1,118,Pandemic Studios,M,72,
_The Saboteur,PC,Action,Electronic Arts,0,0.05,0,0.01,0.06,20,8,236,Pandemic Studios,M,76,
_The Scorpion King: Rise of the Akkadian,PS2,Action,Universal Interactive,0.11,0.09,0,0.03,0.23,12,7.2,6,VU Games,T,47,
_The Scorpion King: Rise of the Akkadian,GC,Action,Universal Interactive,0.08,0.02,0,0,0.11,7,0,,Point of View,T,49,
_The Scorpion King: Sword of Osiris,GBA,Action,Vivendi Games,0.13,0.05,0,0,0.19,14,0,,WayForward,E,72,
_The Secret Saturdays: Beasts of the 5th Sun,Wii,Action,D3Publisher,0.09,0,0,0.01,0.1,8,0,,High Voltage Software,E10+,60,
_The Secret Saturdays: Beasts of the 5th Sun,DS,Action,D3Publisher,0.08,0,0,0.01,0.08,5,0,,OneNine Studios,E10+,60,
_The Secret World,PC,Role-Playing,Funcom,0.07,0.08,0,0.02,0.17,55,8.2,1326,Funcom,M,74,
_The Settlers,DS,Action,Ubisoft,0.1,0,0,0.01,0.11,6,5.6,7,Blue Byte,E,39,
_The Settlers 7: Paths to a Kingdom,PC,Strategy,Ubisoft,0,0.27,0,0.05,0.31,33,5.2,213,Blue Byte,E10+,79,
_The Settlers: Rise of an Empire,PC,Strategy,Ubisoft,0.01,0.01,0,0,0.02,19,7.7,44,Blue Byte,E10+,66,
_The Shoot,PS3,Shooter,Sony Computer Entertainment,0.13,0.15,0.01,0.05,0.34,39,6.2,11,Cohort Studios,T,60,
_The Simpsons Game,PS2,Action,Electronic Arts,0.35,0.03,0,1.13,1.51,10,8.2,27,Electronic Arts,T,68,
